,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
420,"Wed, Dec 15, 2021",8:00p,New Orleans Pelicans,113,Oklahoma City Thunder,110,Box Score,,"13,253",Paycom Center,
421,"Wed, Dec 15, 2021",8:30p,Charlotte Hornets,131,San Antonio Spurs,115,Box Score,,"14,354",AT&T Center,
422,"Wed, Dec 15, 2021",9:00p,Minnesota Timberwolves,124,Denver Nuggets,107,Box Score,,"15,365",Ball Arena,
423,"Wed, Dec 15, 2021",10:00p,Memphis Grizzlies,113,Portland Trail Blazers,103,Box Score,,"15,773",Moda Center,
424,"Wed, Dec 15, 2021",10:00p,Washington Wizards,105,Sacramento Kings,119,Box Score,,"13,806",Golden 1 Center,
425,"Wed, Dec 15, 2021",10:00p,Los Angeles Clippers,103,Utah Jazz,124,Box Score,,"18,306",Vivint Smart Home Arena,
426,"Thu, Dec 16, 2021",7:00p,Detroit Pistons,113,Indiana Pacers,122,Box Score,,"13,596",Gainbridge Fieldhouse,
427,"Thu, Dec 16, 2021",7:30p,Philadelphia 76ers,105,Brooklyn Nets,114,Box Score,,"17,053",Barclays Center,
428,"Thu, Dec 16, 2021",8:00p,New York Knicks,116,Houston Rockets,103,Box Score,,"13,857",Toyota Center,
429,"Thu, Dec 16, 2021",9:00p,Washington Wizards,98,Phoenix Suns,118,Box Score,,"16,177",Phoenix Suns Arena,
430,"Fri, Dec 17, 2021",7:00p,Miami Heat,115,Orlando Magic,105,Box Score,,"14,103",Amway Center,
431,"Fri, Dec 17, 2021",7:30p,Denver Nuggets,133,Atlanta Hawks,115,Box Score,,"16,114",State Farm Arena,
432,"Fri, Dec 17, 2021",7:30p,Golden State Warriors,111,Boston Celtics,107,Box Score,,"19,156",TD Garden,
433,"Fri, Dec 17, 2021",8:00p,Milwaukee Bucks,112,New Orleans Pelicans,116,Box Score,OT,"15,504",Smoothie King Center,
434,"Fri, Dec 17, 2021",9:00p,San Antonio Spurs,128,Utah Jazz,126,Box Score,,"18,306",Vivint Smart Home Arena,
435,"Fri, Dec 17, 2021",10:00p,Los Angeles Lakers,92,Minnesota Timberwolves,110,Box Score,,"17,136",Target Center,
436,"Fri, Dec 17, 2021",10:00p,Charlotte Hornets,116,Portland Trail Blazers,125,Box Score,,"18,399",Moda Center,
437,"Fri, Dec 17, 2021",10:00p,Memphis Grizzlies,124,Sacramento Kings,105,Box Score,,"14,659",Golden 1 Center,
438,"Sat, Dec 18, 2021",12:00p,Houston Rockets,116,Detroit Pistons,107,Box Score,,"13,722",Little Caesars Arena,
439,"Sat, Dec 18, 2021",7:00p,New York Knicks,107,Boston Celtics,114,Box Score,,"19,156",TD Garden,
440,"Sat, Dec 18, 2021",7:30p,Orlando Magic,100,Brooklyn Nets,93,Box Score,,"16,292",Barclays Center,
441,"Sat, Dec 18, 2021",7:30p,Golden State Warriors,100,Toronto Raptors,119,Box Score,,"7,988",Scotiabank Arena,
442,"Sat, Dec 18, 2021",8:00p,Los Angeles Clippers,103,Oklahoma City Thunder,104,Box Score,,"15,123",Paycom Center,
443,"Sat, Dec 18, 2021",9:00p,Cleveland Cavaliers,119,Milwaukee Bucks,90,Box Score,,"17,341",Fiserv Forum,
444,"Sat, Dec 18, 2021",9:00p,Washington Wizards,109,Utah Jazz,103,Box Score,,"18,306",Vivint Smart Home Arena,
445,"Sun, Dec 19, 2021",6:00p,Miami Heat,90,Detroit Pistons,100,Box Score,,"15,188",Little Caesars Arena,
446,"Sun, Dec 19, 2021",6:00p,Portland Trail Blazers,105,Memphis Grizzlies,100,Box Score,,"15,977",FedEx Forum,
447,"Sun, Dec 19, 2021",6:00p,San Antonio Spurs,114,Sacramento Kings,121,Box Score,,"15,091",Golden 1 Center,
448,"Sun, Dec 19, 2021",8:00p,Los Angeles Lakers,110,Chicago Bulls,115,Box Score,,"21,560",United Center,
449,"Sun, Dec 19, 2021",8:00p,Dallas Mavericks,105,Minnesota Timberwolves,111,Box Score,,"16,127",Target Center,
450,"Sun, Dec 19, 2021",8:00p,Charlotte Hornets,106,Phoenix Suns,137,Box Score,,"17,071",Phoenix Suns Arena,
451,"Mon, Dec 20, 2021",7:30p,Philadelphia 76ers,108,Boston Celtics,103,Box Score,,"19,156",TD Garden,
452,"Mon, Dec 20, 2021",8:00p,Houston Rockets,118,Chicago Bulls,133,Box Score,,"21,150",United Center,
453,"Mon, Dec 20, 2021",8:00p,Oklahoma City Thunder,102,Memphis Grizzlies,99,Box Score,,"15,721",FedEx Forum,
454,"Mon, Dec 20, 2021",9:00p,Charlotte Hornets,102,Utah Jazz,112,Box Score,,"18,306",Vivint Smart Home Arena,
455,"Mon, Dec 20, 2021",10:00p,Sacramento Kings,98,Golden State Warriors,113,Box Score,,"18,064",Chase Center,
456,"Mon, Dec 20, 2021",10:30p,San Antonio Spurs,116,Los Angeles Clippers,92,Box Score,,"18,096",Crypto.com Arena,
457,"Tue, Dec 21, 2021",7:30p,Indiana Pacers,96,Miami Heat,125,Box Score,,"19,600",FTX Arena,
458,"Tue, Dec 21, 2021",7:30p,Detroit Pistons,91,New York Knicks,105,Box Score,,"17,906",Madison Square Garden (IV),
459,"Tue, Dec 21, 2021",8:00p,Portland Trail Blazers,97,New Orleans Pelicans,111,Box Score,,"15,272",Smoothie King Center,
460,"Tue, Dec 21, 2021",8:30p,Minnesota Timberwolves,102,Dallas Mavericks,114,Box Score,,"20,056",American Airlines Center,
461,"Tue, Dec 21, 2021",10:00p,Phoenix Suns,108,Los Angeles Lakers,90,Box Score,,"18,997",Crypto.com Arena,
462,"Wed, Dec 22, 2021",7:30p,Orlando Magic,104,Atlanta Hawks,98,Box Score,,"15,299",State Farm Arena,
463,"Wed, Dec 22, 2021",7:30p,Cleveland Cavaliers,101,Boston Celtics,111,Box Score,,"19,156",TD Garden,
464,"Wed, Dec 22, 2021",8:00p,Houston Rockets,106,Milwaukee Bucks,126,Box Score,,"17,341",Fiserv Forum,
465,"Wed, Dec 22, 2021",8:00p,Denver Nuggets,94,Oklahoma City Thunder,108,Box Score,,"14,932",Paycom Center,
466,"Wed, Dec 22, 2021",10:00p,Los Angeles Clippers,105,Sacramento Kings,89,Box Score,,"15,386",Golden 1 Center,
467,"Thu, Dec 23, 2021",7:00p,Houston Rockets,106,Indiana Pacers,118,Box Score,,"15,089",Gainbridge Fieldhouse,
468,"Thu, Dec 23, 2021",7:00p,New Orleans Pelicans,110,Orlando Magic,104,Box Score,,"13,954",Amway Center,
469,"Thu, Dec 23, 2021",7:00p,Atlanta Hawks,98,Philadelphia 76ers,96,Box Score,,"20,408",Wells Fargo Center,
470,"Thu, Dec 23, 2021",7:30p,Detroit Pistons,112,Miami Heat,115,Box Score,,"19,600",FTX Arena,
471,"Thu, Dec 23, 2021",7:30p,Washington Wizards,124,New York Knicks,117,Box Score,,"18,208",Madison Square Garden (IV),
472,"Thu, Dec 23, 2021",8:30p,Milwaukee Bucks,102,Dallas Mavericks,95,Box Score,,"19,654",American Airlines Center,
473,"Thu, Dec 23, 2021",9:00p,Charlotte Hornets,115,Denver Nuggets,107,Box Score,,"17,003",Ball Arena,
474,"Thu, Dec 23, 2021",9:00p,Oklahoma City Thunder,101,Phoenix Suns,113,Box Score,,"17,071",Phoenix Suns Arena,
475,"Thu, Dec 23, 2021",9:00p,Minnesota Timberwolves,116,Utah Jazz,128,Box Score,,"18,306",Vivint Smart Home Arena,
476,"Thu, Dec 23, 2021",10:00p,Memphis Grizzlies,104,Golden State Warriors,113,Box Score,,"18,064",Chase Center,
477,"Thu, Dec 23, 2021",10:30p,San Antonio Spurs,138,Los Angeles Lakers,110,Box Score,,"18,997",Crypto.com Arena,
478,"Sat, Dec 25, 2021",12:00p,Atlanta Hawks,87,New York Knicks,101,Box Score,,"19,812",Madison Square Garden (IV),
479,"Sat, Dec 25, 2021",2:30p,Boston Celtics,113,Milwaukee Bucks,117,Box Score,,"17,341",Fiserv Forum,
480,"Sat, Dec 25, 2021",5:00p,Golden State Warriors,116,Phoenix Suns,107,Box Score,,"17,071",Phoenix Suns Arena,
481,"Sat, Dec 25, 2021",8:00p,Brooklyn Nets,122,Los Angeles Lakers,115,Box Score,,"18,997",Crypto.com Arena,
482,"Sat, Dec 25, 2021",10:30p,Dallas Mavericks,116,Utah Jazz,120,Box Score,,"18,306",Vivint Smart Home Arena,
483,"Sun, Dec 26, 2021",3:30p,Orlando Magic,83,Miami Heat,93,Box Score,,"19,600",FTX Arena,
484,"Sun, Dec 26, 2021",6:00p,Toronto Raptors,99,Cleveland Cavaliers,144,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
485,"Sun, Dec 26, 2021",6:00p,Memphis Grizzlies,127,Sacramento Kings,102,Box Score,,"15,685",Golden 1 Center,
486,"Sun, Dec 26, 2021",6:00p,Philadelphia 76ers,117,Washington Wizards,96,Box Score,,"16,767",Capital One Arena,
487,"Sun, Dec 26, 2021",7:00p,New Orleans Pelicans,112,Oklahoma City Thunder,117,Box Score,,"15,608",Paycom Center,
488,"Sun, Dec 26, 2021",7:00p,Detroit Pistons,109,San Antonio Spurs,144,Box Score,,"14,715",AT&T Center,
489,"Sun, Dec 26, 2021",8:00p,Indiana Pacers,105,Chicago Bulls,113,Box Score,,"20,475",United Center,
490,"Sun, Dec 26, 2021",9:00p,Denver Nuggets,103,Los Angeles Clippers,100,Box Score,,"17,759",Crypto.com Arena,
491,"Mon, Dec 27, 2021",7:00p,Houston Rockets,99,Charlotte Hornets,123,Box Score,,"19,349",Spectrum Center,
492,"Mon, Dec 27, 2021",7:30p,Chicago Bulls,130,Atlanta Hawks,118,Box Score,,"17,049",State Farm Arena,
493,"Mon, Dec 27, 2021",8:00p,Boston Celtics,103,Minnesota Timberwolves,108,Box Score,,"15,962",Target Center,
494,"Mon, Dec 27, 2021",8:30p,Utah Jazz,110,San Antonio Spurs,104,Box Score,,"16,255",AT&T Center,
495,"Mon, Dec 27, 2021",9:00p,Memphis Grizzlies,114,Phoenix Suns,113,Box Score,,"17,071",Phoenix Suns Arena,
496,"Mon, Dec 27, 2021",10:00p,Dallas Mavericks,132,Portland Trail Blazers,117,Box Score,,"18,430",Moda Center,
497,"Mon, Dec 27, 2021",10:30p,Brooklyn Nets,124,Los Angeles Clippers,108,Box Score,,"17,128",Crypto.com Arena,
498,"Tue, Dec 28, 2021",7:00p,Milwaukee Bucks,127,Orlando Magic,110,Box Score,,"16,696",Amway Center,
499,"Tue, Dec 28, 2021",7:30p,Washington Wizards,112,Miami Heat,119,Box Score,,"19,600",FTX Arena,
500,"Tue, Dec 28, 2021",7:30p,Philadelphia 76ers,114,Toronto Raptors,109,Box Score,,"6,960",Scotiabank Arena,
501,"Tue, Dec 28, 2021",8:00p,Los Angeles Lakers,132,Houston Rockets,123,Box Score,,"18,104",Toyota Center,
502,"Tue, Dec 28, 2021",8:00p,New York Knicks,96,Minnesota Timberwolves,88,Box Score,,"16,339",Target Center,
503,"Tue, Dec 28, 2021",8:00p,Cleveland Cavaliers,104,New Orleans Pelicans,108,Box Score,,"15,835",Smoothie King Center,
504,"Tue, Dec 28, 2021",10:00p,Denver Nuggets,89,Golden State Warriors,86,Box Score,,"18,064",Chase Center,
505,"Tue, Dec 28, 2021",10:00p,Oklahoma City Thunder,111,Sacramento Kings,117,Box Score,,"14,750",Golden 1 Center,
506,"Wed, Dec 29, 2021",7:00p,New York Knicks,94,Detroit Pistons,85,Box Score,,"18,312",Little Caesars Arena,
507,"Wed, Dec 29, 2021",7:00p,Charlotte Hornets,116,Indiana Pacers,108,Box Score,,"17,608",Gainbridge Fieldhouse,
508,"Wed, Dec 29, 2021",7:30p,Los Angeles Clippers,91,Boston Celtics,82,Box Score,,"19,156",TD Garden,
509,"Wed, Dec 29, 2021",8:00p,Atlanta Hawks,117,Chicago Bulls,131,Box Score,,"21,372",United Center,
510,"Wed, Dec 29, 2021",8:00p,Los Angeles Lakers,99,Memphis Grizzlies,104,Box Score,,"17,794",FedEx Forum,
511,"Wed, Dec 29, 2021",9:00p,Oklahoma City Thunder,97,Phoenix Suns,115,Box Score,,"17,071",Phoenix Suns Arena,
512,"Wed, Dec 29, 2021",10:00p,Utah Jazz,120,Portland Trail Blazers,105,Box Score,,"17,828",Moda Center,
513,"Wed, Dec 29, 2021",10:30p,Dallas Mavericks,94,Sacramento Kings,95,Box Score,,"16,071",Golden 1 Center,
514,"Thu, Dec 30, 2021",7:00p,Philadelphia 76ers,110,Brooklyn Nets,102,Box Score,,"17,920",Barclays Center,
515,"Thu, Dec 30, 2021",7:00p,Milwaukee Bucks,136,Orlando Magic,118,Box Score,,"15,855",Amway Center,
516,"Thu, Dec 30, 2021",7:00p,Cleveland Cavaliers,93,Washington Wizards,110,Box Score,,"15,637",Capital One Arena,
517,"Fri, Dec 31, 2021",1:00p,Phoenix Suns,108,Boston Celtics,123,Box Score,,"19,156",TD Garden,
518,"Fri, Dec 31, 2021",3:00p,Chicago Bulls,108,Indiana Pacers,106,Box Score,,"17,515",Gainbridge Fieldhouse,
519,"Fri, Dec 31, 2021",6:00p,Dallas Mavericks,112,Sacramento Kings,96,Box Score,,"15,833",Golden 1 Center,
520,"Fri, Dec 31, 2021",7:00p,Miami Heat,120,Houston Rockets,110,Box Score,,"16,197",Toyota Center,
521,"Fri, Dec 31, 2021",7:30p,Atlanta Hawks,121,Cleveland Cavaliers,118,Box Score,,"17,745",Rocket Mortgage Fieldhouse,
522,"Fri, Dec 31, 2021",7:30p,Los Angeles Clippers,108,Toronto Raptors,116,Box Score,,0,Scotiabank Arena,
523,"Fri, Dec 31, 2021",8:00p,San Antonio Spurs,105,Memphis Grizzlies,118,Box Score,,"15,412",FedEx Forum,
524,"Fri, Dec 31, 2021",8:00p,New York Knicks,80,Oklahoma City Thunder,95,Box Score,,"16,451",Paycom Center,
525,"Fri, Dec 31, 2021",9:00p,Minnesota Timberwolves,108,Utah Jazz,120,Box Score,,"18,306",Vivint Smart Home Arena,
526,"Fri, Dec 31, 2021",10:30p,Portland Trail Blazers,106,Los Angeles Lakers,139,Box Score,,"18,997",Crypto.com Arena,
527,"Sat, Jan 1, 2022",6:30p,New Orleans Pelicans,113,Milwaukee Bucks,136,Box Score,,"17,341",Fiserv Forum,
528,"Sat, Jan 1, 2022",7:00p,San Antonio Spurs,116,Detroit Pistons,117,Box Score,OT,"18,911",Little Caesars Arena,
529,"Sat, Jan 1, 2022",7:00p,Chicago Bulls,120,Washington Wizards,119,Box Score,,"19,043",Capital One Arena,
530,"Sat, Jan 1, 2022",7:30p,Los Angeles Clippers,120,Brooklyn Nets,116,Box Score,,"17,732",Barclays Center,
531,"Sat, Jan 1, 2022",8:00p,Denver Nuggets,124,Houston Rockets,111,Box Score,,"18,055",Toyota Center,
532,"Sat, Jan 1, 2022",9:00p,Golden State Warriors,123,Utah Jazz,116,Box Score,,"18,306",Vivint Smart Home Arena,
533,"Sun, Jan 2, 2022",3:30p,New York Knicks,105,Toronto Raptors,120,Box Score,,0,Scotiabank Arena,
534,"Sun, Jan 2, 2022",6:00p,Orlando Magic,111,Boston Celtics,116,Box Score,OT,"19,156",TD Garden,
535,"Sun, Jan 2, 2022",6:00p,Indiana Pacers,104,Cleveland Cavaliers,108,Box Score,,"17,808",Rocket Mortgage Fieldhouse,
536,"Sun, Jan 2, 2022",6:00p,Miami Heat,113,Sacramento Kings,115,Box Score,,"13,699",Golden 1 Center,
537,"Sun, Jan 2, 2022",7:00p,Phoenix Suns,133,Charlotte Hornets,99,Box Score,,"19,088",Spectrum Center,
538,"Sun, Jan 2, 2022",7:00p,Dallas Mavericks,95,Oklahoma City Thunder,86,Box Score,,"14,751",Paycom Center,
539,"Sun, Jan 2, 2022",9:30p,Minnesota Timberwolves,103,Los Angeles Lakers,108,Box Score,,"18,343",Crypto.com Arena,
540,"Mon, Jan 3, 2022",7:00p,Houston Rockets,113,Philadelphia 76ers,133,Box Score,,"20,026",Wells Fargo Center,
541,"Mon, Jan 3, 2022",7:00p,Charlotte Hornets,121,Washington Wizards,124,Box Score,,"8,902",Capital One Arena,
542,"Mon, Jan 3, 2022",7:30p,Memphis Grizzlies,118,Brooklyn Nets,104,Box Score,,"17,089",Barclays Center,
543,"Mon, Jan 3, 2022",8:00p,Orlando Magic,98,Chicago Bulls,102,Box Score,,"20,502",United Center,
544,"Mon, Jan 3, 2022",8:00p,Detroit Pistons,115,Milwaukee Bucks,106,Box Score,,"17,341",Fiserv Forum,
545,"Mon, Jan 3, 2022",8:00p,Utah Jazz,115,New Orleans Pelicans,104,Box Score,,"15,057",Smoothie King Center,
546,"Mon, Jan 3, 2022",8:30p,Denver Nuggets,89,Dallas Mavericks,103,Box Score,,"19,767",American Airlines Center,
547,"Mon, Jan 3, 2022",10:00p,Miami Heat,108,Golden State Warriors,115,Box Score,,"18,064",Chase Center,
548,"Mon, Jan 3, 2022",10:00p,Atlanta Hawks,131,Portland Trail Blazers,136,Box Score,,"15,091",Moda Center,
549,"Mon, Jan 3, 2022",10:30p,Minnesota Timberwolves,122,Los Angeles Clippers,104,Box Score,,"15,959",Crypto.com Arena,
550,"Tue, Jan 4, 2022",7:00p,Memphis Grizzlies,110,Cleveland Cavaliers,106,Box Score,,"18,178",Rocket Mortgage Fieldhouse,
551,"Tue, Jan 4, 2022",7:00p,San Antonio Spurs,104,Toronto Raptors,129,Box Score,,0,Scotiabank Arena,
552,"Tue, Jan 4, 2022",7:30p,Indiana Pacers,94,New York Knicks,104,Box Score,,"18,449",Madison Square Garden (IV),
553,"Tue, Jan 4, 2022",8:00p,Phoenix Suns,123,New Orleans Pelicans,110,Box Score,,"15,158",Smoothie King Center,
554,"Tue, Jan 4, 2022",10:30p,Sacramento Kings,114,Los Angeles Lakers,122,Box Score,,"17,919",Crypto.com Arena,
555,"Wed, Jan 5, 2022",7:00p,Detroit Pistons,111,Charlotte Hornets,140,Box Score,,"14,427",Spectrum Center,
556,"Wed, Jan 5, 2022",7:00p,Philadelphia 76ers,116,Orlando Magic,106,Box Score,,"13,116",Amway Center,
557,"Wed, Jan 5, 2022",7:00p,Houston Rockets,114,Washington Wizards,111,Box Score,,"13,014",Capital One Arena,
558,"Wed, Jan 5, 2022",7:30p,San Antonio Spurs,99,Boston Celtics,97,Box Score,,"19,156",TD Garden,
559,"Wed, Jan 5, 2022",7:30p,Golden State Warriors,82,Dallas Mavericks,99,Box Score,,"20,441",American Airlines Center,
560,"Wed, Jan 5, 2022",7:30p,Brooklyn Nets,129,Indiana Pacers,121,Box Score,,"14,176",Gainbridge Fieldhouse,
561,"Wed, Jan 5, 2022",8:00p,Toronto Raptors,117,Milwaukee Bucks,111,Box Score,,"17,341",Fiserv Forum,
562,"Wed, Jan 5, 2022",8:00p,Oklahoma City Thunder,90,Minnesota Timberwolves,98,Box Score,,"14,375",Target Center,
563,"Wed, Jan 5, 2022",10:00p,Utah Jazz,115,Denver Nuggets,109,Box Score,,"14,056",Ball Arena,
564,"Wed, Jan 5, 2022",10:00p,Miami Heat,115,Portland Trail Blazers,109,Box Score,,"15,773",Moda Center,
565,"Wed, Jan 5, 2022",10:00p,Atlanta Hawks,108,Sacramento Kings,102,Box Score,,"13,104",Golden 1 Center,
566,"Thu, Jan 6, 2022",7:30p,Boston Celtics,105,New York Knicks,108,Box Score,,"17,529",Madison Square Garden (IV),
567,"Thu, Jan 6, 2022",8:00p,Detroit Pistons,88,Memphis Grizzlies,118,Box Score,,"12,983",FedEx Forum,
568,"Thu, Jan 6, 2022",8:00p,Golden State Warriors,96,New Orleans Pelicans,101,Box Score,,"15,986",Smoothie King Center,
569,"Thu, Jan 6, 2022",10:00p,Los Angeles Clippers,89,Phoenix Suns,106,Box Score,,"17,071",Phoenix Suns Arena,
570,"Fri, Jan 7, 2022",7:00p,San Antonio Spurs,100,Philadelphia 76ers,119,Box Score,,"20,265",Wells Fargo Center,
571,"Fri, Jan 7, 2022",7:30p,Milwaukee Bucks,121,Brooklyn Nets,109,Box Score,,"17,732",Barclays Center,
572,"Fri, Jan 7, 2022",7:30p,Utah Jazz,108,Toronto Raptors,122,Box Score,,0,Scotiabank Arena,
573,"Fri, Jan 7, 2022",8:00p,Washington Wizards,122,Chicago Bulls,130,Box Score,,"21,700",United Center,
574,"Fri, Jan 7, 2022",8:00p,Dallas Mavericks,130,Houston Rockets,106,Box Score,,"15,238",Toyota Center,
575,"Fri, Jan 7, 2022",8:00p,Minnesota Timberwolves,135,Oklahoma City Thunder,105,Box Score,,"14,874",Paycom Center,
576,"Fri, Jan 7, 2022",9:00p,Sacramento Kings,111,Denver Nuggets,121,Box Score,,"15,966",Ball Arena,
577,"Fri, Jan 7, 2022",10:00p,Atlanta Hawks,118,Los Angeles Lakers,134,Box Score,,"18,997",Crypto.com Arena,
578,"Fri, Jan 7, 2022",10:00p,Cleveland Cavaliers,114,Portland Trail Blazers,101,Box Score,,"16,708",Moda Center,
579,"Sat, Jan 8, 2022",3:30p,Memphis Grizzlies,123,Los Angeles Clippers,108,Box Score,,"17,936",Crypto.com Arena,
580,"Sat, Jan 8, 2022",7:00p,Milwaukee Bucks,106,Charlotte Hornets,114,Box Score,,"19,139",Spectrum Center,
581,"Sat, Jan 8, 2022",7:00p,Orlando Magic,92,Detroit Pistons,97,Box Score,,"18,644",Little Caesars Arena,
582,"Sat, Jan 8, 2022",7:00p,Utah Jazz,113,Indiana Pacers,125,Box Score,,"13,160",Gainbridge Fieldhouse,
583,"Sat, Jan 8, 2022",7:30p,New York Knicks,75,Boston Celtics,99,Box Score,,"19,156",TD Garden,
584,"Sat, Jan 8, 2022",9:00p,Miami Heat,123,Phoenix Suns,100,Box Score,,"17,071",Phoenix Suns Arena,
585,"Sun, Jan 9, 2022",12:00p,San Antonio Spurs,119,Brooklyn Nets,121,Box Score,OT,"15,606",Barclays Center,
586,"Sun, Jan 9, 2022",3:30p,Atlanta Hawks,93,Los Angeles Clippers,106,Box Score,,"14,836",Crypto.com Arena,
587,"Sun, Jan 9, 2022",6:00p,Washington Wizards,102,Orlando Magic,100,Box Score,,"13,223",Amway Center,
588,"Sun, Jan 9, 2022",6:00p,New Orleans Pelicans,101,Toronto Raptors,105,Box Score,,,Scotiabank Arena,
589,"Sun, Jan 9, 2022",7:00p,Minnesota Timberwolves,141,Houston Rockets,123,Box Score,,"15,277",Toyota Center,
590,"Sun, Jan 9, 2022",7:00p,Denver Nuggets,99,Oklahoma City Thunder,95,Box Score,,"14,772",Paycom Center,
591,"Sun, Jan 9, 2022",7:30p,Chicago Bulls,99,Dallas Mavericks,113,Box Score,,"20,041",American Airlines Center,
592,"Sun, Jan 9, 2022",8:30p,Cleveland Cavaliers,82,Golden State Warriors,96,Box Score,,"18,064",Chase Center,
593,"Sun, Jan 9, 2022",9:00p,Sacramento Kings,88,Portland Trail Blazers,103,Box Score,,"16,408",Moda Center,
594,"Sun, Jan 9, 2022",9:30p,Memphis Grizzlies,127,Los Angeles Lakers,119,Box Score,,"18,288",Crypto.com Arena,
595,"Mon, Jan 10, 2022",7:00p,Milwaukee Bucks,99,Charlotte Hornets,103,Box Score,,"14,253",Spectrum Center,
596,"Mon, Jan 10, 2022",7:00p,Utah Jazz,116,Detroit Pistons,126,Box Score,,"17,834",Little Caesars Arena,
597,"Mon, Jan 10, 2022",7:30p,Indiana Pacers,98,Boston Celtics,101,Box Score,OT,"19,156",TD Garden,
598,"Mon, Jan 10, 2022",7:30p,San Antonio Spurs,96,New York Knicks,111,Box Score,,"16,569",Madison Square Garden (IV),
599,"Mon, Jan 10, 2022",8:00p,Philadelphia 76ers,111,Houston Rockets,91,Box Score,,"13,593",Toyota Center,
600,"Mon, Jan 10, 2022",10:00p,Brooklyn Nets,108,Portland Trail Blazers,114,Box Score,,"16,379",Moda Center,
601,"Mon, Jan 10, 2022",10:00p,Cleveland Cavaliers,109,Sacramento Kings,108,Box Score,,"12,110",Golden 1 Center,
602,"Tue, Jan 11, 2022",7:00p,Oklahoma City Thunder,118,Washington Wizards,122,Box Score,,"13,985",Capital One Arena,
603,"Tue, Jan 11, 2022",7:30p,Phoenix Suns,99,Toronto Raptors,95,Box Score,,0,Scotiabank Arena,
604,"Tue, Jan 11, 2022",8:00p,Detroit Pistons,87,Chicago Bulls,133,Box Score,,"19,886",United Center,
605,"Tue, Jan 11, 2022",8:00p,Golden State Warriors,108,Memphis Grizzlies,116,Box Score,,"17,794",FedEx Forum,
606,"Tue, Jan 11, 2022",8:00p,Minnesota Timberwolves,125,New Orleans Pelicans,128,Box Score,,"15,155",Smoothie King Center,
607,"Tue, Jan 11, 2022",10:30p,Denver Nuggets,85,Los Angeles Clippers,87,Box Score,,"15,077",Crypto.com Arena,
608,"Wed, Jan 12, 2022",7:00p,Boston Celtics,119,Indiana Pacers,100,Box Score,,"13,560",Gainbridge Fieldhouse,
609,"Wed, Jan 12, 2022",7:00p,Charlotte Hornets,109,Philadelphia 76ers,98,Box Score,,"20,317",Wells Fargo Center,
610,"Wed, Jan 12, 2022",7:00p,Orlando Magic,106,Washington Wizards,112,Box Score,,"13,138",Capital One Arena,
611,"Wed, Jan 12, 2022",7:30p,Miami Heat,115,Atlanta Hawks,91,Box Score,,"15,355",State Farm Arena,
612,"Wed, Jan 12, 2022",7:30p,Dallas Mavericks,85,New York Knicks,108,Box Score,,"18,215",Madison Square Garden (IV),
613,"Wed, Jan 12, 2022",8:30p,Houston Rockets,128,San Antonio Spurs,124,Box Score,,"11,314",AT&T Center,
614,"Wed, Jan 12, 2022",9:00p,Cleveland Cavaliers,111,Utah Jazz,91,Box Score,,"18,306",Vivint Smart Home Arena,
615,"Wed, Jan 12, 2022",10:00p,Brooklyn Nets,138,Chicago Bulls,112,Box Score,,"21,698",United Center,
616,"Wed, Jan 12, 2022",10:00p,Los Angeles Lakers,116,Sacramento Kings,125,Box Score,,"12,199",Golden 1 Center,
617,"Thu, Jan 13, 2022",7:30p,Golden State Warriors,99,Milwaukee Bucks,118,Box Score,,"17,848",Fiserv Forum,
618,"Thu, Jan 13, 2022",8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,116,Box Score,,"15,881",FedEx Forum,
619,"Thu, Jan 13, 2022",8:00p,Los Angeles Clippers,89,New Orleans Pelicans,113,Box Score,,"15,406",Smoothie King Center,
620,"Thu, Jan 13, 2022",8:30p,Oklahoma City Thunder,130,Brooklyn Nets,109,Box Score,,"16,964",Barclays Center,
621,"Thu, Jan 13, 2022",10:00p,Portland Trail Blazers,108,Denver Nuggets,140,Box Score,,"14,972",Ball Arena,
622,"Fri, Jan 14, 2022",7:00p,Orlando Magic,116,Charlotte Hornets,109,Box Score,,"16,011",Spectrum Center,
623,"Fri, Jan 14, 2022",7:00p,Toronto Raptors,87,Detroit Pistons,103,Box Score,,"18,011",Little Caesars Arena,
624,"Fri, Jan 14, 2022",7:00p,Phoenix Suns,112,Indiana Pacers,94,Box Score,,"14,019",Gainbridge Fieldhouse,
625,"Fri, Jan 14, 2022",7:00p,Boston Celtics,99,Philadelphia 76ers,111,Box Score,,"20,444",Wells Fargo Center,
626,"Fri, Jan 14, 2022",7:30p,Golden State Warriors,138,Chicago Bulls,96,Box Score,,"21,174",United Center,
627,"Fri, Jan 14, 2022",8:00p,Atlanta Hawks,118,Miami Heat,124,Box Score,,"19,600",FTX Arena,
628,"Fri, Jan 14, 2022",8:30p,Cleveland Cavaliers,114,San Antonio Spurs,109,Box Score,,"12,160",AT&T Center,
629,"Fri, Jan 14, 2022",10:00p,Dallas Mavericks,112,Memphis Grizzlies,85,Box Score,,"16,712",FedEx Forum,
630,"Fri, Jan 14, 2022",10:00p,Houston Rockets,114,Sacramento Kings,126,Box Score,,"12,857",Golden 1 Center,
